Store,Dept,Date,Weekly_Sales,IsHoliday
22,49,2012-09-07,2.97,True
14,19,2012-05-04,2118.26,False
27,3,2012-06-29,12955.82,False
9,94,2010-02-19,2163.75,False
43,52,2011-03-25,52.73,False
29,30,2012-03-02,3007.1,False
30,98,2010-10-29,3645.92,False
17,25,2011-12-09,4940.04,False
10,5,2012-03-09,53813.26,False
15,11,2011-11-11,12185.82,False
28,74,2012-06-08,11200.64,False
18,42,2011-11-25,7217.72,True
43,14,2010-08-27,1446.69,False
2,5,2011-06-24,23619.99,False
22,91,2010-03-19,21483.83,False
11,34,2010-02-19,28937.78,False
12,13,2010-07-02,46561.24,False
22,80,2010-12-10,1364.38,False
32,79,2011-02-04,14015.96,False
12,33,2010-04-02,10551.13,False
31,14,2010-09-10,14972.16,True
10,22,2010-03-26,20530.43,False
28,85,2011-01-14,1881.06,False
19,24,2011-06-03,5720.71,False
40,28,2012-09-21,355.77,False
1,18,2011-12-23,22602.34,False
35,33,2010-09-10,19279.55,True
43,94,2012-06-15,51355.34,False
34,11,2010-10-01,11270.75,False
36,96,2010-07-09,21070.93,False
34,11,2010-08-06,16633.38,False
7,46,2011-02-18,16062.3,False
32,72,2011-01-28,35899.88,False
36,4,2011-01-07,10536.62,False
18,80,2012-03-16,787.28,False
7,93,2012-07-06,2796.26,False
26,52,2010-04-09,1481.05,False
45,54,2012-02-24,10.0,False
12,71,2011-06-10,6830.34,False
27,7,2011-01-07,22437.72,False
22,29,2010-12-03,8487.0,False
1,30,2012-06-29,3402.4,False
6,6,2012-08-24,6918.92,False
38,32,2011-05-06,25.0,False
13,85,2011-10-21,4177.68,False
2,22,2011-07-08,10309.09,False
17,28,2010-08-06,742.16,False
24,12,2012-07-06,6150.19,False
4,38,2012-08-17,72189.67,False
30,56,2010-12-17,94.5,False
41,3,2010-09-03,15826.12,False
16,11,2012-08-24,11897.89,False
9,87,2011-11-18,14116.52,False
17,21,2011-10-28,3731.89,False
4,83,2011-02-04,8599.11,False
20,19,2011-10-07,102.0,False
19,17,2012-08-10,16474.86,False
23,6,2012-08-17,5922.18,False
40,6,2010-12-31,3848.2,True
7,6,2012-01-27,4120.88,False
7,2,2011-12-30,33039.23,True
20,38,2011-10-21,107221.17,False
39,87,2012-07-06,9559.79,False
35,26,2011-06-10,14933.99,False
29,16,2011-10-21,1174.2,False
7,35,2012-01-27,119.93,False
19,91,2011-11-25,47668.47,True
33,67,2012-07-13,781.66,False
12,10,2010-05-14,14949.46,False
21,4,2011-02-18,21800.74,False
20,6,2012-07-13,5958.28,False
40,59,2010-06-25,395.19,False
25,91,2011-05-20,7646.34,False
4,40,2011-07-29,69718.78,False
14,54,2010-10-15,183.76,False
35,9,2010-10-15,9798.69,False
28,81,2010-06-04,27027.72,False
28,2,2010-11-19,52162.63,False
1,14,2011-01-07,17744.78,False
30,13,2010-04-02,13004.85,False
10,97,2010-06-18,5857.24,False
11,54,2012-01-20,54.24,False
30,96,2011-06-10,19096.61,False
17,17,2011-06-03,8911.83,False
10,82,2010-10-29,21476.56,False
6,95,2012-06-01,103847.39,False
37,14,2011-02-18,1133.75,False
1,81,2011-05-06,31773.1,False
16,13,2011-09-09,15846.73,True
35,58,2010-10-08,4410.0,False
20,93,2011-07-15,59881.85,False
44,11,2010-06-25,494.12,False
19,34,2012-02-10,16029.15,True
3,33,2010-04-02,3995.38,False
18,29,2010-03-05,8472.06,False
24,6,2012-07-13,4157.12,False
25,58,2012-07-06,660.0,False
4,59,2011-12-16,10263.46,False
37,56,2012-06-22,126.99,False
2,37,2011-04-22,3787.66,False
28,79,2010-02-12,50920.37,True
36,5,2010-11-26,805.72,True
7,30,2010-10-22,801.38,False
14,80,2010-05-28,37552.9,False
13,45,2011-03-04,5.97,False
11,24,2010-08-27,18040.38,False
25,26,2012-06-08,3289.79,False
4,56,2012-02-10,2445.36,True
25,74,2010-07-30,13334.34,False
23,60,2012-07-27,98.8,False
15,93,2010-02-05,605.69,False
6,52,2012-06-29,3836.2,False
40,29,2012-04-13,2793.41,False
1,14,2011-05-27,12746.66,False
34,52,2010-05-28,1129.36,False
6,11,2012-06-01,27638.68,False
23,87,2010-05-07,26831.9,False
43,6,2010-12-24,84.8,False
41,58,2010-09-10,4820.94,True
7,40,2011-06-24,32104.67,False
4,97,2011-07-15,41464.67,False
2,91,2012-02-03,84338.53,False
26,5,2010-11-05,18617.73,False
9,13,2011-07-15,20702.14,False
8,79,2012-10-19,21077.37,False
34,80,2012-02-24,13272.21,False
43,96,2011-09-16,25101.01,False
40,93,2011-08-12,27590.31,False
18,44,2012-07-27,4635.37,False
25,80,2011-04-22,505.1,False
32,2,2012-04-13,51355.34,False
16,23,2011-09-23,10712.86,False
1,30,2010-04-02,4278.26,False
22,23,2012-07-27,25055.94,False
21,56,2010-05-21,2142.9,False
36,93,2010-08-13,38508.63,False
33,10,2010-02-12,46.0,True
26,25,2011-06-17,6716.42,False
26,85,2011-07-22,1468.77,False
19,97,2010-02-26,18435.52,False
31,71,2012-03-23,4301.72,False
33,17,2010-04-16,402.44,False
17,42,2010-07-23,5052.37,False
6,81,2012-06-08,17240.74,False
42,83,2011-12-09,4119.73,False
40,54,2011-04-29,5.0,False
8,72,2011-02-04,56714.05,False
22,12,2012-06-01,4179.23,False
5,95,2010-02-26,13203.08,False
18,55,2012-02-24,11737.67,False
21,93,2010-09-03,690.67,False
5,26,2011-07-22,1472.7,False
17,98,2012-10-19,710.28,False
31,81,2011-08-19,26764.19,False
6,8,2011-02-25,44152.32,False
5,33,2011-02-18,1643.6,False
23,28,2011-10-14,1315.85,False
28,11,2010-10-01,9190.12,False
24,25,2011-04-29,13129.15,False
29,16,2012-02-10,768.39,True
35,46,2011-04-01,12500.92,False
9,32,2011-08-12,3345.33,False
41,18,2012-05-25,0.5,False
43,97,2012-10-19,19561.21,False
25,31,2010-12-10,3554.34,False
28,37,2012-02-03,1846.58,False
12,71,2012-04-27,5081.17,False
4,94,2010-02-26,58584.93,False
37,80,2011-03-18,9030.06,False
12,11,2011-04-15,15262.01,False
17,33,2011-08-26,7972.92,False
20,6,2010-08-06,10163.57,False
13,90,2010-03-12,105154.94,False
32,19,2011-02-04,1046.03,False
14,10,2010-05-07,22987.72,False
20,36,2010-02-26,1140.0,False
29,23,2011-05-13,18888.35,False
22,98,2012-02-17,292.84,False
18,13,2010-11-12,45563.81,False
33,22,2011-07-22,15.0,False
32,9,2011-02-25,12263.97,False
19,21,2012-04-20,6127.75,False
31,12,2012-10-19,2497.21,False
14,52,2010-11-19,1822.4,False
5,2,2012-10-26,11523.89,False
34,16,2010-10-22,8300.19,False
3,24,2011-03-11,2824.04,False
21,4,2010-06-04,19641.27,False
19,72,2011-06-24,62188.68,False
31,26,2011-07-22,5876.26,False
27,7,2012-02-17,28261.24,False
26,6,2010-02-19,6031.21,False
16,30,2011-09-16,1222.48,False
14,59,2010-07-23,768.53,False
14,11,2011-07-22,31383.65,False
4,58,2011-09-02,7515.0,False
19,50,2012-06-08,1290.0,False
37,94,2010-08-27,36230.32,False
39,5,2010-11-19,24621.56,False
20,31,2010-02-19,3833.36,False
39,3,2010-08-06,52859.34,False
17,7,2010-08-20,16289.59,False
15,98,2011-01-07,53.25,False
29,95,2012-04-06,31012.98,False
38,10,2010-07-16,294.88,False
12,5,2011-08-05,25750.36,False
3,1,2011-02-18,15348.06,False
39,6,2011-07-29,5337.81,False
23,50,2012-03-16,8290.0,False
39,26,2012-10-19,12525.16,False
32,49,2012-10-26,6194.51,False
33,79,2011-06-24,9618.43,False
27,20,2010-04-23,12409.78,False
8,2,2012-10-26,33040.14,False
10,23,2012-10-26,59735.58,False
10,19,2010-12-17,4251.33,False
18,55,2011-03-18,10780.0,False
6,13,2010-06-18,40088.81,False
18,6,2010-06-04,7527.86,False
28,54,2010-12-03,87.76,False
23,11,2011-07-01,36264.71,False
16,55,2012-10-19,4911.81,False
6,95,2010-04-30,86865.94,False
24,5,2010-11-19,32743.39,False
10,21,2011-02-11,9302.37,True
10,32,2010-12-03,26895.32,False
17,21,2011-09-09,3752.62,True
10,22,2012-05-18,22541.15,False
14,91,2010-10-29,94540.56,False
20,49,2012-06-08,22339.1,False
19,25,2011-09-09,17159.42,True
29,59,2010-11-19,400.67,False
16,87,2010-07-16,8986.33,False
41,14,2011-08-19,22643.26,False
7,58,2012-10-26,1395.0,False
1,38,2011-09-09,77634.79,True
17,11,2012-10-05,14750.03,False
30,67,2012-04-27,1215.71,False
10,13,2011-08-05,62999.01,False
10,19,2010-04-16,3608.94,False
11,32,2011-12-23,39628.29,False
41,59,2012-06-01,218.36,False
6,49,2011-04-08,14769.28,False
45,5,2010-03-05,17464.94,False
41,95,2011-03-25,79900.05,False
44,92,2011-09-02,40735.43,False
20,5,2011-06-10,31053.01,False
16,11,2011-02-11,8922.23,True
31,1,2011-01-07,11953.28,False
25,90,2012-03-09,13042.65,False
44,97,2010-06-04,6587.08,False
39,36,2010-06-18,5051.0,False
39,5,2012-03-09,23380.18,False
23,27,2010-04-23,3054.23,False
4,17,2011-11-04,15247.41,False
19,11,2011-07-29,20730.05,False
9,54,2011-04-29,15.92,False
15,83,2010-03-19,435.64,False
22,20,2010-04-02,7380.97,False
19,14,2011-02-18,18971.52,False
15,27,2011-05-20,1556.04,False
39,79,2011-12-02,43483.81,False
44,91,2011-03-11,18286.16,False
27,3,2011-03-04,12277.33,False
6,44,2012-09-21,9121.97,False
24,7,2010-05-14,21003.51,False
37,97,2010-03-12,13479.71,False
3,67,2012-09-21,1555.67,False
34,20,2012-04-20,3012.32,False
31,12,2011-07-08,2623.93,False
31,46,2012-04-13,27163.46,False
21,9,2011-12-09,13025.14,False
15,10,2012-05-18,11698.18,False
31,2,2012-08-24,61036.14,False
9,67,2011-04-01,2383.91,False
39,41,2011-08-05,772.5,False
34,1,2011-01-07,14959.94,False
15,3,2011-07-01,7234.16,False
20,40,2012-08-10,86608.87,False
22,40,2012-08-17,58845.43,False
45,40,2012-05-25,39970.08,False
30,67,2011-09-16,794.83,False
15,85,2012-10-12,2797.46,False
34,32,2011-04-08,3552.73,False
33,81,2011-01-07,8384.65,False
44,24,2012-05-25,7.97,False
27,60,2012-08-03,63.0,False
39,17,2012-06-01,11399.14,False
38,81,2012-03-23,10575.78,False
23,31,2012-04-20,3441.83,False
43,83,2011-05-06,4302.4,False
14,38,2011-06-10,107178.09,False
34,24,2012-08-31,1876.59,False
11,91,2011-01-21,42682.86,False
2,93,2010-03-05,61029.14,False
32,30,2012-06-01,2384.26,False
40,34,2010-03-26,7444.6,False
45,94,2010-03-26,3.92,False
3,87,2011-07-29,324.97,False
14,5,2010-09-24,24314.48,False
28,93,2011-09-09,60199.38,True
10,31,2010-11-26,5819.7,True
31,36,2010-03-12,839.5,False
8,42,2011-01-07,4552.74,False
8,82,2010-07-30,12399.41,False
10,56,2010-06-11,233.42,False
27,33,2011-04-01,7721.9,False
21,5,2011-02-18,20923.32,False
32,42,2012-04-20,6836.44,False
8,40,2012-06-01,35233.33,False
9,8,2011-09-09,20120.04,True
32,25,2010-04-09,8078.5,False
15,41,2012-06-08,475.0,False
20,74,2011-02-04,26068.67,False
21,42,2011-11-25,5662.66,True
41,18,2011-01-21,3372.66,False
32,26,2011-09-02,5115.49,False
7,56,2012-10-12,752.05,False
14,71,2012-07-06,8841.24,False
35,10,2011-05-20,13433.91,False
42,42,2012-06-08,206.32,False
3,2,2010-12-17,15027.83,False
15,8,2011-09-16,19961.83,False
25,46,2011-08-12,18124.7,False
44,14,2011-06-17,423.62,False
32,20,2012-10-19,4569.89,False
17,24,2011-08-26,6843.11,False
22,80,2010-07-02,816.48,False
45,18,2011-04-15,3499.95,False
17,22,2012-01-13,7329.88,False
10,23,2010-04-16,62961.92,False
7,82,2011-04-15,7227.95,False
23,87,2010-05-14,22548.97,False
36,38,2011-06-17,18253.73,False
1,51,2010-03-05,27.92,False
43,4,2011-10-21,15799.74,False
38,25,2011-10-21,27.8,False
15,16,2012-08-24,10323.08,False
3,60,2010-04-02,140.8,False
27,85,2011-11-18,3543.58,False
39,36,2011-11-04,1024.77,False
8,35,2011-08-05,1470.04,False
7,45,2012-03-23,77.64,False
21,91,2012-06-01,6361.91,False
33,81,2012-04-13,10814.79,False
38,31,2011-04-15,14.0,False
1,17,2010-06-11,8846.82,False
29,5,2011-01-21,10912.99,False
10,6,2010-04-30,12297.98,False
5,1,2012-03-23,11845.17,False
3,16,2011-02-11,4265.65,True
34,96,2011-08-12,18667.0,False
4,71,2011-08-19,9436.77,False
13,38,2010-05-21,78074.95,False
33,92,2010-12-03,27968.69,False
23,13,2010-12-17,30526.31,False
19,91,2010-09-03,55265.72,False
3,24,2012-03-09,3171.78,False
28,97,2011-04-15,20392.03,False
10,40,2011-01-14,103707.85,False
13,36,2011-01-28,950.0,False
43,40,2010-04-16,19567.43,False
12,71,2012-03-16,10540.75,False
3,27,2011-05-27,434.67,False
44,87,2011-10-14,64.18,False
29,16,2011-09-23,2730.05,False
9,28,2011-03-25,246.75,False
38,59,2011-12-16,212.48,False
15,55,2012-01-20,4639.35,False
25,27,2010-11-19,1565.66,False
16,4,2011-06-10,14841.57,False
36,13,2012-07-27,10223.28,False
21,10,2012-08-31,12512.84,False
40,41,2011-05-27,84.5,False
11,18,2010-02-26,1781.8,False
14,85,2011-04-08,1947.85,False
33,40,2010-04-09,6151.23,False
4,4,2010-11-12,53983.21,False
8,55,2011-08-05,4766.48,False
23,40,2010-05-28,67291.06,False
14,56,2010-07-23,1778.64,False
22,58,2010-09-03,6337.0,False
24,7,2011-04-15,22065.84,False
32,34,2012-10-12,12250.93,False
3,4,2012-08-17,9746.96,False
23,27,2012-05-11,3083.16,False
13,30,2011-04-15,4461.28,False
13,6,2011-11-04,5036.79,False
23,22,2011-05-06,16879.87,False
17,16,2012-09-28,2471.34,False
40,37,2012-01-06,1693.03,False
3,96,2011-08-05,3455.93,False
4,38,2010-06-11,71587.45,False
22,17,2011-04-15,13531.9,False
26,31,2011-03-11,697.4,False
28,2,2012-01-20,54379.34,False
15,30,2012-09-07,3243.78,True
18,67,2012-10-19,6186.53,False
8,2,2011-05-20,34956.08,False
17,44,2011-03-18,7109.73,False
29,58,2010-07-23,955.0,False
9,36,2012-02-10,162.34,True
23,17,2010-11-19,30300.69,False
12,26,2012-05-18,12642.29,False
24,40,2010-10-15,43928.26,False
2,33,2010-06-04,7918.5,False
35,56,2010-02-12,537.0,True
20,92,2012-03-09,194731.86,False
33,11,2012-05-25,262.8,False
39,20,2011-08-26,7796.98,False
17,90,2011-10-21,36618.06,False
15,41,2010-12-24,5276.75,False
25,60,2012-06-08,297.0,False
4,37,2011-06-17,4368.62,False
39,16,2011-02-18,17080.15,False
7,48,2012-08-03,2677.0,False
21,56,2010-02-05,192.75,False
33,83,2011-11-11,1846.08,False
43,31,2011-07-01,20.0,False
29,1,2010-08-13,10282.83,False
18,54,2011-03-11,111.52,False
9,52,2010-06-25,1358.23,False
41,67,2010-10-29,8372.13,False
3,42,2010-12-31,3430.11,True
36,60,2011-09-30,176.0,False
31,10,2011-10-28,17243.78,False
16,16,2011-04-29,7178.94,False
10,30,2010-07-23,15151.36,False
37,81,2011-12-02,11131.1,False
26,23,2011-04-01,8578.28,False
5,14,2012-06-15,3716.87,False
29,32,2012-08-17,1830.72,False
7,34,2012-06-08,5556.23,False
18,45,2010-05-14,52.35,False
32,97,2012-01-06,16757.68,False
20,36,2012-04-20,2187.01,False
18,31,2011-05-20,3343.41,False
25,42,2010-06-11,5061.57,False
32,12,2010-09-10,2911.17,True
3,74,2012-09-07,3055.25,True
21,8,2012-02-10,18087.87,True
11,71,2011-09-09,8638.39,True
26,6,2011-09-23,3104.98,False
19,34,2011-03-25,13497.98,False
45,31,2011-04-29,1910.74,False
43,3,2011-11-11,717.89,False
24,74,2012-01-13,13392.84,False
37,60,2012-04-27,621.0,False
44,11,2011-03-11,418.79,False
34,72,2012-05-11,28328.91,False
27,60,2010-11-26,61.6,True
10,20,2011-04-01,16658.6,False
16,36,2011-03-11,1794.0,False
25,16,2011-09-30,6221.12,False
36,21,2010-07-02,262.4,False
28,35,2011-09-30,2116.27,False
20,49,2012-03-09,24292.28,False
27,90,2011-12-30,88807.89,True
27,87,2012-10-05,16048.7,False
44,14,2010-02-26,481.7,False
13,23,2010-05-14,27101.66,False
3,26,2011-06-17,1964.4,False
40,7,2011-12-23,90908.53,False
29,90,2012-07-13,9766.12,False
20,24,2011-01-21,3923.32,False
15,59,2010-02-05,501.27,False
34,14,2010-09-10,9780.82,True
41,3,2011-08-12,68812.44,False
43,3,2011-09-02,1141.71,False
39,23,2010-09-03,13477.8,False
40,83,2011-03-11,3994.37,False
37,87,2011-05-20,1112.08,False
29,95,2010-07-16,32255.01,False
2,52,2011-06-10,2759.51,False
17,30,2012-06-29,2824.98,False
12,92,2011-07-22,22924.52,False
2,60,2011-09-16,228.8,False
6,82,2012-03-16,24035.1,False
32,59,2012-05-18,248.4,False
2,7,2011-02-04,22120.83,False
26,85,2011-04-22,1538.19,False
19,22,2012-04-20,10774.36,False
4,11,2010-12-31,25480.05,True
2,20,2012-02-17,6938.09,False
8,40,2010-06-18,33375.11,False
13,55,2011-01-21,18261.3,False
21,82,2012-04-27,14406.27,False
34,41,2012-03-09,263.0,False
34,87,2010-09-17,4705.32,False
2,37,2012-08-17,3979.74,False
22,81,2011-08-19,11381.23,False
42,11,2011-08-26,895.4,False
22,13,2010-07-09,37040.7,False
6,28,2010-02-19,1043.1,False
39,34,2012-06-15,22098.9,False
13,27,2012-02-17,3382.63,False
14,58,2010-03-19,4271.0,False
39,8,2010-04-23,34785.85,False
41,20,2012-02-03,5026.64,False
11,16,2011-05-13,18937.82,False
16,12,2010-09-10,4260.97,True
25,58,2010-03-19,460.0,False
34,34,2011-06-17,8709.23,False
23,55,2010-10-22,13279.6,False
17,32,2010-09-10,5685.91,True
15,6,2012-06-22,4314.0,False
15,7,2012-06-01,23446.26,False
33,80,2010-08-13,9933.22,False
25,55,2011-04-29,6591.35,False
27,58,2010-09-03,1248.0,False
4,24,2010-10-29,11332.85,False
23,32,2010-07-09,11611.92,False
23,25,2011-07-22,12921.57,False
43,1,2012-05-04,5095.17,False
12,7,2010-05-07,28373.61,False
42,96,2010-12-10,12713.1,False
4,90,2012-04-06,103469.78,False
13,38,2012-10-26,92092.84,False
21,97,2011-12-02,2979.8,False
19,29,2010-11-26,7220.96,True
43,85,2010-07-09,194.9,False
23,25,2011-12-09,19351.35,False
25,38,2011-05-20,47960.6,False
8,95,2011-09-02,69499.5,False
32,49,2011-07-01,4204.13,False
9,29,2010-09-03,1797.32,False
43,9,2012-08-31,230.82,False
30,20,2011-07-15,168.0,False
15,33,2010-03-05,4350.01,False
37,11,2011-01-28,2137.53,False
20,31,2012-09-07,4174.17,True
27,2,2012-02-03,70187.17,False
2,60,2012-01-06,237.6,False
34,17,2010-08-06,7274.59,False
45,24,2011-09-30,4189.69,False
23,13,2011-06-17,35907.73,False
16,34,2012-02-03,2590.58,False
40,27,2011-04-29,745.13,False
17,49,2012-10-19,35.64,False
38,72,2011-08-26,81.8,False
12,17,2012-07-20,11722.16,False
33,13,2010-02-26,7156.44,False
41,94,2011-06-17,50188.04,False
3,52,2012-03-09,946.11,False
35,38,2010-12-03,40519.07,False
3,23,2010-07-23,7232.14,False
9,7,2010-09-17,8917.24,False
25,3,2010-10-01,10055.13,False
24,92,2010-11-05,128041.8,False
35,83,2012-08-17,1883.1,False
14,92,2011-07-15,168959.37,False
25,49,2011-12-16,9383.13,False
18,41,2010-02-19,419.48,False
29,1,2012-07-06,10442.1,False
32,9,2010-03-19,11239.75,False
33,26,2010-04-09,81.94,False
37,74,2012-06-01,688.3,False
12,33,2010-05-07,9423.25,False
22,79,2011-12-16,20102.36,False
28,41,2012-02-17,1226.0,False
8,32,2010-05-21,3096.41,False
32,21,2012-08-31,3737.14,False
39,9,2012-07-13,19622.01,False
42,91,2011-05-06,47032.01,False
16,91,2011-03-04,1357.98,False
20,21,2010-07-16,15470.47,False
11,97,2012-06-08,18347.26,False
5,14,2012-04-27,3684.76,False
24,82,2011-01-14,13747.18,False
18,2,2010-08-20,76418.02,False
16,91,2010-09-03,1454.14,False
33,94,2010-07-02,36829.64,False
39,34,2010-10-29,14664.2,False
42,27,2011-09-30,17.94,False
44,32,2010-11-26,5.0,True
35,51,2011-07-29,4.52,False
17,31,2012-06-22,1094.09,False
22,26,2012-04-06,10216.62,False
44,8,2010-10-08,4274.21,False
20,46,2011-10-07,29893.23,False
34,8,2010-08-06,27913.23,False
18,16,2011-01-28,10601.33,False
31,27,2010-10-29,1323.88,False
3,38,2012-06-15,83514.29,False
39,83,2010-07-02,6592.31,False
44,91,2012-03-23,19425.45,False
12,31,2010-06-11,2647.93,False
1,59,2011-08-05,380.22,False
9,32,2010-07-30,3414.05,False
2,19,2012-06-08,3771.5,False
12,21,2010-09-24,4024.17,False
28,24,2012-01-20,4546.32,False
25,97,2011-07-29,2080.77,False
44,7,2010-07-02,2060.78,False
19,37,2011-08-26,2711.48,False
6,79,2010-12-24,31513.09,False
31,31,2012-01-06,1286.57,False
30,42,2010-06-11,39.74,False
43,46,2011-12-09,5566.3,False
24,56,2011-03-04,1610.6,False
32,91,2010-11-12,48192.23,False
5,7,2010-05-21,6736.7,False
29,20,2010-09-17,4028.15,False
11,3,2012-06-22,12282.46,False
36,96,2010-11-05,15588.83,False
18,35,2010-11-19,3095.0,False
24,5,2011-10-07,30469.09,False
27,20,2012-06-29,14446.61,False
37,46,2010-02-12,7606.96,True
40,30,2010-02-05,2503.5,False
4,93,2012-09-28,70345.51,False
7,96,2011-12-23,3259.58,False
14,21,2010-02-26,9431.46,False
8,79,2010-06-25,18164.25,False
30,42,2011-07-01,82.32,False
27,46,2011-11-25,43436.44,True
30,26,2012-06-01,8.87,False
43,1,2010-05-28,5945.37,False
11,30,2011-11-11,5180.52,False
31,8,2010-12-31,22798.86,True
36,11,2011-02-25,329.85,False
11,74,2012-05-04,22712.09,False
11,12,2012-05-11,3795.04,False
10,93,2010-04-02,1462.1,False
43,25,2011-04-01,75.5,False
45,97,2010-04-30,5225.29,False
7,16,2010-12-17,4635.07,False
39,85,2012-09-14,1554.23,False
2,16,2010-02-05,9674.86,False
41,24,2011-04-08,4172.11,False
12,6,2011-05-20,7733.74,False
14,80,2011-10-14,37350.38,False
17,60,2011-03-25,475.2,False
8,71,2011-09-23,1370.95,False
20,33,2011-10-21,8059.56,False
5,96,2011-10-07,5957.77,False
8,38,2011-09-02,58615.72,False
9,2,2012-07-20,27022.37,False
39,28,2010-02-26,634.04,False
20,36,2011-04-15,2816.5,False
